,return
2025-03-21 00:00:00+00:00,0.00238746
2025-03-22 00:00:00+00:00,-0.00187305
2025-03-23 00:00:00+00:00,-0.00233583
2025-03-24 00:00:00+00:00,0.00166452
2025-03-25 00:00:00+00:00,0.000674142
2025-03-26 00:00:00+00:00,-0.00088923
2025-03-27 00:00:00+00:00,-0.00117742
2025-03-28 00:00:00+00:00,-0.00039943
2025-03-29 00:00:00+00:00,-0.0013036
2025-03-30 00:00:00+00:00,0.0014178
2025-03-31 00:00:00+00:00,1.11995e-05
2025-04-01 00:00:00+00:00,0.00188657
2025-04-02 00:00:00+00:00,0.00154102
2025-04-03 00:00:00+00:00,0.000344782
2025-04-04 00:00:00+00:00,-0.000654575
2025-04-05 00:00:00+00:00,-0.00150265
2025-04-06 00:00:00+00:00,-0.00176672
2025-04-07 00:00:00+00:00,0.00749793
2025-04-08 00:00:00+00:00,0.00793674
2025-04-09 00:00:00+00:00,0.0071422
2025-04-10 00:00:00+00:00,-0.00198848
2025-04-11 00:00:00+00:00,0.00350618
2025-04-12 00:00:00+00:00,0.00328338
2025-04-13 00:00:00+00:00,0.00912324
2025-04-14 00:00:00+00:00,0.00469774
2025-04-15 00:00:00+00:00,0.00578889
2025-04-16 00:00:00+00:00,-0.00228038
2025-04-17 00:00:00+00:00,-0.00292637
2025-04-18 00:00:00+00:00,-0.00717849
2025-04-19 00:00:00+00:00,0.00360987
2025-04-20 00:00:00+00:00,0.00174334
2025-04-21 00:00:00+00:00,-0.00185563
2025-04-22 00:00:00+00:00,0.000441812
2025-04-23 00:00:00+00:00,-0.00941082
2025-04-24 00:00:00+00:00,0.00549186
2025-04-25 00:00:00+00:00,-0.00285396
2025-04-26 00:00:00+00:00,0.0009932
2025-04-27 00:00:00+00:00,2.47915e-06
2025-04-28 00:00:00+00:00,0.000629285
2025-04-29 00:00:00+00:00,-0.0078794
2025-04-30 00:00:00+00:00,-0.0013068
2025-05-01 00:00:00+00:00,-0.00418411
2025-05-02 00:00:00+00:00,0.000550367
2025-05-03 00:00:00+00:00,-0.00738923
2025-05-04 00:00:00+00:00,0.00201722
2025-05-05 00:00:00+00:00,-0.00353523
2025-05-06 00:00:00+00:00,-0.000175989
2025-05-07 00:00:00+00:00,-0.00913665
2025-05-08 00:00:00+00:00,0.00148974
2025-05-09 00:00:00+00:00,0.00477121
2025-05-10 00:00:00+00:00,-0.0080389
2025-05-11 00:00:00+00:00,0.00423185
2025-05-12 00:00:00+00:00,0.00662302
2025-05-13 00:00:00+00:00,0.00395479
2025-05-14 00:00:00+00:00,-0.00243841
2025-05-15 00:00:00+00:00,-0.000470686
2025-05-16 00:00:00+00:00,0.00340437
2025-05-17 00:00:00+00:00,-0.00170922
2025-05-18 00:00:00+00:00,0.00847044
2025-05-19 00:00:00+00:00,0.00312353
2025-05-20 00:00:00+00:00,-0.0124982
2025-05-21 00:00:00+00:00,-0.0024606
2025-05-22 00:00:00+00:00,-0.006895
2025-05-23 00:00:00+00:00,-0.00867994
2025-05-24 00:00:00+00:00,0.00376544
2025-05-25 00:00:00+00:00,0.00265053
2025-05-26 00:00:00+00:00,0.0025573
2025-05-27 00:00:00+00:00,0.00122632
2025-05-28 00:00:00+00:00,0.010157
2025-05-29 00:00:00+00:00,0.00254197
2025-05-30 00:00:00+00:00,-0.00278475
2025-05-31 00:00:00+00:00,0.000977092
2025-06-01 00:00:00+00:00,-0.000135453
2025-06-02 00:00:00+00:00,0.00934434
2025-06-03 00:00:00+00:00,0.00178135
2025-06-04 00:00:00+00:00,0.00691013
2025-06-05 00:00:00+00:00,0.00258109
2025-06-06 00:00:00+00:00,-0.00293924
2025-06-07 00:00:00+00:00,0.0115116
2025-06-08 00:00:00+00:00,0.000897045
2025-06-09 00:00:00+00:00,0.000554563
2025-06-10 00:00:00+00:00,-0.00439417
2025-06-11 00:00:00+00:00,-0.000642844
2025-06-12 00:00:00+00:00,0.00378825
2025-06-13 00:00:00+00:00,0.00388964
2025-06-14 00:00:00+00:00,0.0026553
2025-06-15 00:00:00+00:00,-0.00331612
2025-06-16 00:00:00+00:00,0.0106502
2025-06-17 00:00:00+00:00,0.0043039
2025-06-18 00:00:00+00:00,0.00476349
2025-06-19 00:00:00+00:00,-0.00578813
2025-06-20 00:00:00+00:00,0.00658511
2025-06-21 00:00:00+00:00,-0.00661737
2025-06-22 00:00:00+00:00,0.00245339
2025-06-23 00:00:00+00:00,0.00248894
2025-06-24 00:00:00+00:00,0.00312831
2025-06-25 00:00:00+00:00,0.00808706
2025-06-26 00:00:00+00:00,0.0106849
2025-06-27 00:00:00+00:00,-0.0130444
2025-06-28 00:00:00+00:00,0.00012499
2025-06-29 00:00:00+00:00,-0.00119628
2025-06-30 00:00:00+00:00,0.00505453
2025-07-01 00:00:00+00:00,0.000691541
2025-07-02 00:00:00+00:00,-0.00628111
2025-07-03 00:00:00+00:00,-0.00152225
2025-07-04 00:00:00+00:00,0.00652697
2025-07-05 00:00:00+00:00,0.00409563
2025-07-06 00:00:00+00:00,0.00158782
2025-07-07 00:00:00+00:00,-0.00126153
2025-07-08 00:00:00+00:00,0.00318618
2025-07-09 00:00:00+00:00,0.00165842
2025-07-10 00:00:00+00:00,0.0062014
2025-07-11 00:00:00+00:00,-0.00742463
2025-07-12 00:00:00+00:00,0.0123755
2025-07-13 00:00:00+00:00,-0.00236724
2025-07-14 00:00:00+00:00,0.00442449
2025-07-15 00:00:00+00:00,0.0022784
2025-07-16 00:00:00+00:00,-0.0166187
2025-07-17 00:00:00+00:00,0.0106534
2025-07-18 00:00:00+00:00,0.00664815
2025-07-19 00:00:00+00:00,0.00502216
2025-07-20 00:00:00+00:00,0.00226599
2025-07-21 00:00:00+00:00,-0.013149
2025-07-22 00:00:00+00:00,0.00924455
2025-07-23 00:00:00+00:00,2.85691e-05
2025-07-24 00:00:00+00:00,0.0064238
2025-07-25 00:00:00+00:00,0.000337125
2025-07-26 00:00:00+00:00,0.00377676
2025-07-27 00:00:00+00:00,0.00411121
2025-07-28 00:00:00+00:00,0.0249868
2025-07-29 00:00:00+00:00,-0.00111689
2025-07-30 00:00:00+00:00,0.0112763
2025-07-31 00:00:00+00:00,0.015804
2025-08-01 00:00:00+00:00,-0.000148917
2025-08-02 00:00:00+00:00,-0.00427561
2025-08-03 00:00:00+00:00,0.0127664
2025-08-04 00:00:00+00:00,-0.00978405
2025-08-05 00:00:00+00:00,-0.00175932
2025-08-06 00:00:00+00:00,0.0190102
2025-08-07 00:00:00+00:00,-0.00231142
2025-08-08 00:00:00+00:00,-0.00773736
2025-08-09 00:00:00+00:00,-0.0147
2025-08-10 00:00:00+00:00,0.0102199
2025-08-11 00:00:00+00:00,0.0189473
2025-08-12 00:00:00+00:00,-0.0122717
2025-08-13 00:00:00+00:00,0.000877625
2025-08-14 00:00:00+00:00,0.00968376
2025-08-15 00:00:00+00:00,-0.0132542
2025-08-16 00:00:00+00:00,0.00548915
2025-08-17 00:00:00+00:00,0.00348106
2025-08-18 00:00:00+00:00,-0.00378079
2025-08-19 00:00:00+00:00,0.000708284
2025-08-20 00:00:00+00:00,0.00574985
2025-08-21 00:00:00+00:00,0.00450073
2025-08-22 00:00:00+00:00,0.00440844
2025-08-23 00:00:00+00:00,0.00855897
2025-08-24 00:00:00+00:00,0.00808203
2025-08-25 00:00:00+00:00,-0.0129964
2025-08-26 00:00:00+00:00,-0.00703643
2025-08-27 00:00:00+00:00,0.00383026
2025-08-28 00:00:00+00:00,-0.0126589
2025-08-29 00:00:00+00:00,0.00646317
2025-08-30 00:00:00+00:00,0.000758103
2025-08-31 00:00:00+00:00,0.00448897
2025-09-01 00:00:00+00:00,-0.0108081
2025-09-02 00:00:00+00:00,-0.00346095
2025-09-03 00:00:00+00:00,0.00980206
2025-09-04 00:00:00+00:00,-0.00617686
2025-09-05 00:00:00+00:00,-0.00188918
2025-09-06 00:00:00+00:00,-0.000243461
2025-09-07 00:00:00+00:00,0.00460226
2025-09-08 00:00:00+00:00,-0.0311272
2025-09-09 00:00:00+00:00,0.00251875
2025-09-10 00:00:00+00:00,-0.00187888
2025-09-11 00:00:00+00:00,0.022469
2025-09-12 00:00:00+00:00,0.0059416
2025-09-13 00:00:00+00:00,-0.0118682
2025-09-14 00:00:00+00:00,-0.00263518
2025-09-15 00:00:00+00:00,0.0150529
2025-09-16 00:00:00+00:00,0.0110454
2025-09-17 00:00:00+00:00,0.00934899
2025-09-18 00:00:00+00:00,-0.000110901
2025-09-19 00:00:00+00:00,0.00672625
2025-09-20 00:00:00+00:00,-0.00105934
2025-09-21 00:00:00+00:00,0.00453917
2025-09-22 00:00:00+00:00,0.0107447
2025-09-23 00:00:00+00:00,0.013044
2025-09-24 00:00:00+00:00,-0.00680225
2025-09-25 00:00:00+00:00,-0.00885145
2025-09-26 00:00:00+00:00,-0.00999021
2025-09-27 00:00:00+00:00,0.00307935
2025-09-28 00:00:00+00:00,0.00857865
2025-09-29 00:00:00+00:00,0.0187398
2025-09-30 00:00:00+00:00,-0.00634752
2025-10-01 00:00:00+00:00,-0.00485814
2025-10-02 00:00:00+00:00,5.12897e-05
2025-10-03 00:00:00+00:00,0.0326525
2025-10-04 00:00:00+00:00,-0.00354016
2025-10-05 00:00:00+00:00,0.00293818
2025-10-06 00:00:00+00:00,0.0213645
2025-10-07 00:00:00+00:00,0.0280824
2025-10-08 00:00:00+00:00,0.00499223
2025-10-09 00:00:00+00:00,0.00883627
2025-10-10 00:00:00+00:00,0.00263617
2025-10-11 00:00:00+00:00,0.00731521
2025-10-12 00:00:00+00:00,0.00501116
2025-10-13 00:00:00+00:00,-0.000936165
2025-10-14 00:00:00+00:00,0.00310298
2025-10-15 00:00:00+00:00,0.011896
2025-10-16 00:00:00+00:00,0.0132225
2025-10-17 00:00:00+00:00,-0.00790095
2025-10-18 00:00:00+00:00,-0.0170595
2025-10-19 00:00:00+00:00,0.00549601
2025-10-20 00:00:00+00:00,-0.00473923
2025-10-21 00:00:00+00:00,0.00381972
2025-10-22 00:00:00+00:00,0.00449056
2025-10-23 00:00:00+00:00,-0.00206937
2025-10-24 00:00:00+00:00,-0.000499489
2025-10-25 00:00:00+00:00,-0.00172288
2025-10-26 00:00:00+00:00,-0.0209653
2025-10-27 00:00:00+00:00,0.0259786
2025-10-28 00:00:00+00:00,-0.0122351
2025-10-29 00:00:00+00:00,0.00618314
2025-10-30 00:00:00+00:00,0.0147055
2025-10-31 00:00:00+00:00,-0.000905071
2025-11-01 00:00:00+00:00,-0.0157847
2025-11-02 00:00:00+00:00,0.0159348
2025-11-03 00:00:00+00:00,-0.00453523
2025-11-04 00:00:00+00:00,0.0125847
2025-11-05 00:00:00+00:00,-0.00737766
2025-11-06 00:00:00+00:00,-0.0141261
2025-11-07 00:00:00+00:00,-0.0142529
2025-11-08 00:00:00+00:00,0.00393422
2025-11-09 00:00:00+00:00,0.0114571
2025-11-10 00:00:00+00:00,-0.00915287
2025-11-11 00:00:00+00:00,0.0138118
2025-11-12 00:00:00+00:00,0.00941595
2025-11-13 00:00:00+00:00,0.0125637
2025-11-14 00:00:00+00:00,-0.00195327
2025-11-15 00:00:00+00:00,-0.00585626
2025-11-16 00:00:00+00:00,0.00214039
2025-11-17 00:00:00+00:00,-0.000485912
2025-11-18 00:00:00+00:00,-0.000751041
2025-11-19 00:00:00+00:00,0.00640313
2025-11-20 00:00:00+00:00,0.00435626
2025-11-21 00:00:00+00:00,0.0132936
2025-11-22 00:00:00+00:00,0.00184582
2025-11-23 00:00:00+00:00,-0.00473857
2025-11-24 00:00:00+00:00,-0.0141748
2025-11-25 00:00:00+00:00,-0.00135636
2025-11-26 00:00:00+00:00,7.70593e-05
2025-11-27 00:00:00+00:00,-0.00865615
2025-11-28 00:00:00+00:00,0.00630446
2025-11-29 00:00:00+00:00,0.00181981
2025-11-30 00:00:00+00:00,-0.000467569
2025-12-01 00:00:00+00:00,0.013943
2025-12-02 00:00:00+00:00,0.00640401
2025-12-03 00:00:00+00:00,0.0124223
2025-12-04 00:00:00+00:00,0.00665582
2025-12-05 00:00:00+00:00,-0.00289948
2025-12-06 00:00:00+00:00,0.0124888
2025-12-07 00:00:00+00:00,0.00564201
2025-12-08 00:00:00+00:00,-0.0127287
2025-12-09 00:00:00+00:00,0.00565845
2025-12-10 00:00:00+00:00,0.00679771
2025-12-11 00:00:00+00:00,0.00207914
2025-12-12 00:00:00+00:00,0.00497117
2025-12-13 00:00:00+00:00,1.87688e-05
2025-12-14 00:00:00+00:00,0.00359838
2025-12-15 00:00:00+00:00,0.0117274
2025-12-16 00:00:00+00:00,0.0123921
2025-12-17 00:00:00+00:00,0.0149746
2025-12-18 00:00:00+00:00,-0.00745124
2025-12-19 00:00:00+00:00,-0.000418061
2025-12-20 00:00:00+00:00,0.00115445
2025-12-21 00:00:00+00:00,-0.0101984
2025-12-22 00:00:00+00:00,0.00999677
2025-12-23 00:00:00+00:00,0.0053204
2025-12-24 00:00:00+00:00,0.00488079
2025-12-25 00:00:00+00:00,0.00779788
2025-12-26 00:00:00+00:00,-0.0110907
2025-12-27 00:00:00+00:00,-0.00572325
2025-12-28 00:00:00+00:00,0.00522603
2025-12-29 00:00:00+00:00,0.0108528
2025-12-30 00:00:00+00:00,0.00820966
2025-12-31 00:00:00+00:00,-0.0286375
2026-01-01 00:00:00+00:00,-0.00819337
2026-01-02 00:00:00+00:00,-0.0298773
2026-01-03 00:00:00+00:00,0.00632871
2026-01-04 00:00:00+00:00,-0.00957473
2026-01-05 00:00:00+00:00,0.00263877
2026-01-06 00:00:00+00:00,-0.00883783
2026-01-07 00:00:00+00:00,0.00342231
2026-01-08 00:00:00+00:00,-0.00703754
2026-01-09 00:00:00+00:00,-0.00214896
2026-01-10 00:00:00+00:00,0.00305036
2026-01-11 00:00:00+00:00,0.00235496
2026-01-12 00:00:00+00:00,0.00234833
2026-01-13 00:00:00+00:00,0.00684778
2026-01-14 00:00:00+00:00,-0.00689654
2026-01-15 00:00:00+00:00,0.00501319
2026-01-16 00:00:00+00:00,-0.00302253
2026-01-17 00:00:00+00:00,-0.00567249
2026-01-18 00:00:00+00:00,0.000583979
2026-01-19 00:00:00+00:00,0.00637156
2026-01-20 00:00:00+00:00,0.00598712
2026-01-21 00:00:00+00:00,-0.00261504
2026-01-22 00:00:00+00:00,0.00127529
2026-01-23 00:00:00+00:00,-0.00151547
2026-01-24 00:00:00+00:00,0.0108058
2026-01-25 00:00:00+00:00,0.00604063
2026-01-26 00:00:00+00:00,0.0138412
2026-01-27 00:00:00+00:00,0.000934454
2026-01-28 00:00:00+00:00,-0.00317525
2026-01-29 00:00:00+00:00,-0.00173943
2026-01-30 00:00:00+00:00,0.013475
2026-01-31 00:00:00+00:00,0.00359224
2026-02-01 00:00:00+00:00,-0.00122171
2026-02-02 00:00:00+00:00,0.0110546
2026-02-03 00:00:00+00:00,0.00913274
2026-02-04 00:00:00+00:00,0.00167516
2026-02-05 00:00:00+00:00,0.0210993
2026-02-06 00:00:00+00:00,-0.0079451
2026-02-07 00:00:00+00:00,0.00719127
2026-02-08 00:00:00+00:00,-0.0108582
2026-02-09 00:00:00+00:00,-0.00257886
2026-02-10 00:00:00+00:00,-0.0115682
2026-02-11 00:00:00+00:00,-0.0135518
2026-02-12 00:00:00+00:00,0.00141426
2026-02-13 00:00:00+00:00,-0.0013503
2026-02-14 00:00:00+00:00,-0.0160592
2026-02-15 00:00:00+00:00,0.0060189
2026-02-16 00:00:00+00:00,0.00251039
2026-02-17 00:00:00+00:00,-0.00856186
2026-02-18 00:00:00+00:00,-0.0255733
2026-02-19 00:00:00+00:00,-0.00220997
2026-02-20 00:00:00+00:00,-0.00721934
2026-02-21 00:00:00+00:00,0.00697288
2026-02-22 00:00:00+00:00,-0.00939489
2026-02-23 00:00:00+00:00,-0.0114228
2026-02-24 00:00:00+00:00,0.00104225
2026-02-25 00:00:00+00:00,-0.00465966
2026-02-26 00:00:00+00:00,-0.00502296
2026-02-27 00:00:00+00:00,0.00113166
2026-02-28 00:00:00+00:00,-0.00730179
2026-03-01 00:00:00+00:00,-0.00127153
2026-03-02 00:00:00+00:00,-0.000194872
2026-03-03 00:00:00+00:00,-0.00381927
2026-03-04 00:00:00+00:00,-0.000220609
2026-03-05 00:00:00+00:00,0.00481664
2026-03-06 00:00:00+00:00,0.000496897
2026-03-07 00:00:00+00:00,0.00202549
2026-03-08 00:00:00+00:00,0.000938768
2026-03-09 00:00:00+00:00,-0.00113195
2026-03-10 00:00:00+00:00,-0.00120619
2026-03-11 00:00:00+00:00,0.00325529
2026-03-12 00:00:00+00:00,-0.00110249
2026-03-13 00:00:00+00:00,-0.00561058
2026-03-14 00:00:00+00:00,0.00126968
2026-03-15 00:00:00+00:00,-0.00209248
2026-03-16 00:00:00+00:00,-0.0101873
2026-03-17 00:00:00+00:00,-0.000833886
2026-03-18 00:00:00+00:00,-0.00115368
2026-03-19 00:00:00+00:00,-0.00235706
2026-03-20 00:00:00+00:00,0.000492924
2026-03-21 00:00:00+00:00,-0.000868521
2026-03-22 00:00:00+00:00,-0.000637066
2026-03-23 00:00:00+00:00,-0.000480564
2026-03-24 00:00:00+00:00,0.000938803
2026-03-25 00:00:00+00:00,-0.00303673
2026-03-26 00:00:00+00:00,-0.00170052
2026-03-27 00:00:00+00:00,7.2065e-05
2026-03-28 00:00:00+00:00,-0.000482712
2026-03-29 00:00:00+00:00,2.54692e-05
2026-03-30 00:00:00+00:00,-0.000295333
2026-03-31 00:00:00+00:00,-0.000689756
2026-04-01 00:00:00+00:00,-0.000577153
2026-04-02 00:00:00+00:00,-0.000844332
2026-04-03 00:00:00+00:00,-0.00020904
2026-04-04 00:00:00+00:00,2.83849e-05
2026-04-05 00:00:00+00:00,0.000189216
2026-04-06 00:00:00+00:00,-0.000358732
2026-04-07 00:00:00+00:00,0.00228714
2026-04-08 00:00:00+00:00,0.000725275
2026-04-09 00:00:00+00:00,0.00447364
2026-04-10 00:00:00+00:00,0.00168244
2026-04-11 00:00:00+00:00,0.00441084
2026-04-12 00:00:00+00:00,0.00235205
2026-04-13 00:00:00+00:00,0.000973804
2026-04-14 00:00:00+00:00,0.00690523
2026-04-15 00:00:00+00:00,0.00580883
2026-04-16 00:00:00+00:00,-0.0110082
2026-04-17 00:00:00+00:00,0.000287718
2026-04-18 00:00:00+00:00,-0.00947586
2026-04-19 00:00:00+00:00,-0.00541273
2026-04-20 00:00:00+00:00,0.00689887
2026-04-21 00:00:00+00:00,-0.000120191
2026-04-22 00:00:00+00:00,-0.00394903
2026-04-23 00:00:00+00:00,0.00349895
2026-04-24 00:00:00+00:00,-0.000950581
2026-04-25 00:00:00+00:00,-0.000884704
2026-04-26 00:00:00+00:00,0.00342313
2026-04-27 00:00:00+00:00,0.000162425
2026-04-28 00:00:00+00:00,0.00255519
2026-04-29 00:00:00+00:00,0.00157982
2026-04-30 00:00:00+00:00,0.00183947
2026-05-01 00:00:00+00:00,-0.00165055
2026-05-02 00:00:00+00:00,-0.00630834
2026-05-03 00:00:00+00:00,-0.000625393
2026-05-04 00:00:00+00:00,0.00161219
2026-05-05 00:00:00+00:00,0.00502794
2026-05-06 00:00:00+00:00,-0.00474467
2026-05-07 00:00:00+00:00,-0.00137718
2026-05-08 00:00:00+00:00,-0.000716783
2026-05-09 00:00:00+00:00,-0.000597197
2026-05-10 00:00:00+00:00,0.0010434
2026-05-11 00:00:00+00:00,0.000449363
2026-05-12 00:00:00+00:00,-0.000106582
2026-05-13 00:00:00+00:00,-0.000498319
2026-05-14 00:00:00+00:00,-0.00177517
2026-05-15 00:00:00+00:00,-0.000551516
2026-05-16 00:00:00+00:00,-0.000217881
2026-05-17 00:00:00+00:00,0.000326623
2026-05-18 00:00:00+00:00,0.000259167
2026-05-19 00:00:00+00:00,-5.95323e-05
2026-05-20 00:00:00+00:00,-0.000227464
2026-05-21 00:00:00+00:00,2.28903e-05
2026-05-22 00:00:00+00:00,0
2026-05-23 00:00:00+00:00,-2.98906e-06
2026-05-24 00:00:00+00:00,-0.000141864
2026-05-25 00:00:00+00:00,-0.000762195
2026-05-26 00:00:00+00:00,-2.10622e-05
2026-05-27 00:00:00+00:00,0
2026-05-28 00:00:00+00:00,0
2026-05-29 00:00:00+00:00,0
2026-05-30 00:00:00+00:00,3.70369e-05
2026-05-31 00:00:00+00:00,0.000124143
2026-06-01 00:00:00+00:00,-0.00120674
2026-06-02 00:00:00+00:00,-0.000277127
2026-06-03 00:00:00+00:00,-0.000380406
2026-06-04 00:00:00+00:00,-8.90019e-05
2026-06-05 00:00:00+00:00,2.35668e-05
2026-06-06 00:00:00+00:00,-2.27727e-05
2026-06-07 00:00:00+00:00,-0.000300188
2026-06-08 00:00:00+00:00,4.48683e-05
2026-06-09 00:00:00+00:00,3.17729e-05
2026-06-10 00:00:00+00:00,4.65339e-05
2026-06-11 00:00:00+00:00,-5.58263e-05
2026-06-12 00:00:00+00:00,-2.41939e-05
2026-06-13 00:00:00+00:00,-2.94664e-06
2026-06-14 00:00:00+00:00,-2.538e-05
2026-06-15 00:00:00+00:00,-1.21791e-05
2026-06-16 00:00:00+00:00,-9.32719e-05
2026-06-17 00:00:00+00:00,-6.82056e-05
2026-06-18 00:00:00+00:00,-0.000173175
2026-06-19 00:00:00+00:00,0.000113177
2026-06-20 00:00:00+00:00,-4.50686e-05
2026-06-21 00:00:00+00:00,6.9504e-05
2026-06-22 00:00:00+00:00,-0.000147737
2026-06-23 00:00:00+00:00,0.000144634
2026-06-24 00:00:00+00:00,4.42429e-05
2026-06-25 00:00:00+00:00,0.000100632
2026-06-26 00:00:00+00:00,-3.31564e-05
2026-06-27 00:00:00+00:00,4.235e-05
2026-06-28 00:00:00+00:00,-3.74814e-05
2026-06-29 00:00:00+00:00,-0.000140539
2026-06-30 00:00:00+00:00,0.000148628
2026-07-01 00:00:00+00:00,-0.000107581
2026-07-02 00:00:00+00:00,-0.000311131
2026-07-03 00:00:00+00:00,-7.4379e-05
2026-07-04 00:00:00+00:00,4.25248e-05
2026-07-05 00:00:00+00:00,-5.11101e-05
2026-07-06 00:00:00+00:00,-3.83832e-05
2026-07-07 00:00:00+00:00,7.9878e-05
2026-07-08 00:00:00+00:00,6.66179e-05
2026-07-09 00:00:00+00:00,-4.69349e-06
2026-07-10 00:00:00+00:00,-0.000240108
2026-07-11 00:00:00+00:00,3.62431e-05
2026-07-12 00:00:00+00:00,-0.00012685
2026-07-13 00:00:00+00:00,7.81202e-06
2026-07-14 00:00:00+00:00,-0.00031006
2026-07-15 00:00:00+00:00,-0.000155364
2026-07-16 00:00:00+00:00,8.13379e-05
2026-07-17 00:00:00+00:00,0.000158318
2026-07-18 00:00:00+00:00,-4.14451e-05
2026-07-19 00:00:00+00:00,-5.28418e-05
2026-07-20 00:00:00+00:00,-0.00019947
2026-07-21 00:00:00+00:00,5.78901e-06
2026-07-22 00:00:00+00:00,-6.8298e-05
2026-07-23 00:00:00+00:00,2.90106e-05
2026-07-24 00:00:00+00:00,0.000101532
2026-07-25 00:00:00+00:00,3.2137e-05
2026-07-26 00:00:00+00:00,-0.000364025
2026-07-27 00:00:00+00:00,0.000249292
2026-07-28 00:00:00+00:00,-0.000136111
2026-07-29 00:00:00+00:00,0.000157875
2026-07-30 00:00:00+00:00,-7.99292e-05
2026-07-31 00:00:00+00:00,0.000148964
2026-08-01 00:00:00+00:00,0.000126556
2026-08-02 00:00:00+00:00,-0.000234903
2026-08-03 00:00:00+00:00,6.46049e-05
2026-08-04 00:00:00+00:00,3.17286e-05
2026-08-05 00:00:00+00:00,-0.000115182
2026-08-06 00:00:00+00:00,-0.000111195
2026-08-07 00:00:00+00:00,-3.8233e-06
2026-08-08 00:00:00+00:00,-2.68323e-05
2026-08-09 00:00:00+00:00,6.75718e-05
2026-08-10 00:00:00+00:00,-6.33659e-05
2026-08-11 00:00:00+00:00,-0.000273912
2026-08-12 00:00:00+00:00,2.18746e-05
2026-08-13 00:00:00+00:00,-0.000108382
2026-08-14 00:00:00+00:00,-9.16473e-05
2026-08-15 00:00:00+00:00,-0.000258864
2026-08-16 00:00:00+00:00,8.80781e-05
2026-08-17 00:00:00+00:00,-8.40979e-05
2026-08-18 00:00:00+00:00,4.07427e-05
2026-08-19 00:00:00+00:00,-0.00121126
2026-08-20 00:00:00+00:00,-0.000213699
2026-08-21 00:00:00+00:00,-0.000532329
2026-08-22 00:00:00+00:00,0.000328995
2026-08-23 00:00:00+00:00,2.70404e-05
2026-08-24 00:00:00+00:00,-2.54989e-05
2026-08-25 00:00:00+00:00,6.01471e-06
2026-08-26 00:00:00+00:00,-6.03067e-05
2026-08-27 00:00:00+00:00,-1.6807e-05
2026-08-28 00:00:00+00:00,6.28231e-05
2026-08-29 00:00:00+00:00,3.04686e-05
2026-08-30 00:00:00+00:00,8.11557e-05
2026-08-31 00:00:00+00:00,-8.85301e-05
