,ret
2024-02-08,0.013204998979961635
2024-02-09,0.002964346553676833
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,-0.0010104840772440227
2024-02-24,0.006351077100350544
2024-02-25,-0.004257591351299661
2024-02-26,0.008125550954471317
2024-02-27,0.015092870678052206
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.008136243292701684
2024-03-05,-0.0035310044863181567
2024-03-06,0.0006404856244464074
2024-03-07,-0.00280665980278505
2024-03-08,0.0031306023487702728
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.008774616410053948
2024-03-16,-0.011913526963872267
2024-03-17,0.02177056282206946
2024-03-18,0.04456608783066773
2024-03-19,-0.00235885256790358
2024-03-20,-0.0006768760889456216
2024-03-21,-0.0028518490447870803
2024-03-22,0.0012080878029911979
2024-03-23,-0.019323198396377306
2024-03-24,0.016247751503970287
2024-03-25,-0.008950449243128267
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,-0.001664378217812179
2024-04-07,0.010370666743414025
2024-04-08,0.009334909570267502
2024-04-09,0.018357638666386622
2024-04-10,0.005154021460883396
2024-04-11,0.0005011354576240912
2024-04-12,0.03764040164264615
2024-04-13,0.011665254856411567
2024-04-14,-0.009722313942785
2024-04-15,0.014160533097628436
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0021919752656827107
2024-05-20,0.010186333629564226
2024-05-21,-0.0021690138193326547
2024-05-22,0.008299105120912031
2024-05-23,0.007257200163270694
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.005983503918493893
2024-06-03,0.010141516636066106
2024-06-04,0.0021980363796443303
2024-06-05,0.011604738924783975
2024-06-06,-0.0026751242962906874
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.01585818025394725
2024-06-21,0.011831727166469186
2024-06-22,-0.007477903280246223
2024-06-23,0.026277483450400263
2024-06-24,-0.01443811292809749
2024-06-25,0.00949964366017464
2024-06-26,0.012351461126916208
2024-06-27,0.00021201105924295582
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.010769681004610288
2024-08-30,0.0020700074779549382
2024-08-31,0.0006122160978649926
2024-09-01,0.015108814247722036
2024-09-02,0.0013414637375406269
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0019425688309966382
2024-09-10,-0.0059587731889667594
2024-09-11,0.011347888197184464
2024-09-12,0.0011160032117645269
2024-09-13,-0.0008721344177293755
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0008981318775362901
2024-09-19,-0.001526429772003901
2024-09-20,0.007683370272413503
2024-09-21,0.01511438472867943
2024-09-22,0.010177791028338046
2024-09-23,-0.014917852852154079
2024-09-24,0.011640765492555216
2024-09-25,0.0072257867222838
2024-09-26,0.023773305046895565
2024-09-27,0.0009926669892306172
2024-09-28,0.0
2024-09-29,0.009241439942637486
2024-09-30,0.0025820443459598774
2024-10-01,0.01649872432348065
2024-10-02,-0.00417685916981958
2024-10-03,0.003808854403386075
2024-10-04,-0.006492372215313069
2024-10-05,0.02099184766740292
2024-10-06,-0.003446785376432948
2024-10-07,-0.005358660426598938
2024-10-08,-0.0013005798815557412
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.01060293648129651
2024-10-25,0.010698794524502286
2024-10-26,0.02353172322721675
2024-10-27,0.016408776523491264
2024-10-28,0.04048028690641425
2024-10-29,-0.019543334003134016
2024-10-30,0.011583217688986513
2024-10-31,0.015847472198842416
2024-11-01,0.0004090392290116984
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,-0.022552202779869357
2024-11-10,0.015433735111530567
2024-11-11,0.023249262593498132
2024-11-12,0.04067730244489054
2024-11-13,-0.0046665592790083865
2024-11-14,0.009076569552498137
2024-11-15,0.005167005639336253
2024-11-16,0.0012101723822615096
2024-11-17,-0.003718030396421157
2024-11-18,0.006516620794161154
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.003150222373875966
2024-11-25,0.011567715420504054
2024-11-26,0.006805402667156457
2024-11-27,0.0001656538702259347
2024-11-28,0.003198345956594073
2024-11-29,0.0
2024-11-30,-0.0014647203949550436
2024-12-01,0.013697573688413733
2024-12-02,-0.0004820045304616549
2024-12-03,-0.014009223363807943
2024-12-04,-0.009702750152411843
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.003579465424419226
2024-12-13,-0.005985343803213028
2024-12-14,0.010567785133161811
2024-12-15,-0.007997882606486706
2024-12-16,-0.0022569197424165965
2024-12-17,0.03775607638696288
2024-12-18,0.0
2024-12-19,0.0020366485933653866
2024-12-20,-0.03512471366882819
2024-12-21,0.0029386927316230604
2024-12-22,0.014313993094958732
2024-12-23,-0.01871760234512565
2024-12-24,-0.06663421619574128
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
