,ret
2024-02-08,0.013116939653182502
2024-02-09,0.003056433451874785
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,-0.0010388177554389033
2024-02-24,0.006213582592463851
2024-02-25,-0.003980075393434368
2024-02-26,0.008034344510670977
2024-02-27,0.014899928998214573
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.008136243292701018
2024-03-05,-0.0035310044863182677
2024-03-06,0.0006404856244475177
2024-03-07,-0.0028066598027849388
2024-03-08,0.003130602348770717
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.00874886556760579
2024-03-16,-0.012209195436353792
2024-03-17,0.0216284456689404
2024-03-18,0.043985733824511986
2024-03-19,-0.0015844528066669694
2024-03-20,-0.00025822594182578484
2024-03-21,-0.0028686313956995946
2024-03-22,0.0010691969324281292
2024-03-23,-0.019357991137392783
2024-03-24,0.016228825524737145
2024-03-25,-0.009045256831983983
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,-0.0015410057949083455
2024-04-07,0.010225031405563856
2024-04-08,0.009355676283601344
2024-04-09,0.018853953945498603
2024-04-10,0.005322530372579459
2024-04-11,0.0005011354576238691
2024-04-12,0.03764040164264615
2024-04-13,0.011665254856411567
2024-04-14,-0.009722313942784888
2024-04-15,0.014160533097627992
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.001981443762169466
2024-05-20,0.009526041798823215
2024-05-21,-0.001965591558245272
2024-05-22,0.007691794857916268
2024-05-23,0.00667545886757237
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.005926791883881233
2024-06-03,0.010411416279466845
2024-06-04,0.0021287949576584975
2024-06-05,0.011743676677865134
2024-06-06,-0.0026894421739926955
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.01580690857868783
2024-06-21,0.011719576792262432
2024-06-22,-0.007361074591750505
2024-06-23,0.0260250417794039
2024-06-24,-0.01428471239146123
2024-06-25,0.00936475593502406
2024-06-26,0.012357186683012555
2024-06-27,0.00021085731941616892
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.010769681004610288
2024-08-30,0.0020700074779549382
2024-08-31,0.0006122160978645486
2024-09-01,0.015108814247721813
2024-09-02,0.0013414637375399607
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0019425688309970823
2024-09-10,-0.005958773188966537
2024-09-11,0.011347888197184242
2024-09-12,0.001116003211764749
2024-09-13,-0.0008721344177292645
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0008981318775369562
2024-09-19,-0.001526429772004012
2024-09-20,0.007683370272412837
2024-09-21,0.015114384728678987
2024-09-22,0.010177791028338046
2024-09-23,-0.014917852852154079
2024-09-24,0.011640765492555438
2024-09-25,0.007225786722283578
2024-09-26,0.023773305046895565
2024-09-27,0.0009926669892301732
2024-09-28,0.0
2024-09-29,0.00924282485770811
2024-09-30,0.0026622033690277824
2024-10-01,0.016884244970705176
2024-10-02,-0.004403500687506501
2024-10-03,0.0039055816560087386
2024-10-04,-0.006178319825690504
2024-10-05,0.020729471541086397
2024-10-06,-0.0032908478890374404
2024-10-07,-0.005361169828092427
2024-10-08,-0.0012477985520324975
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.010602936481296732
2024-10-25,0.01069879452450162
2024-10-26,0.02353172322721564
2024-10-27,0.016408776523493263
2024-10-28,0.040418947912382874
2024-10-29,-0.01955806233818247
2024-10-30,0.011633756199768364
2024-10-31,0.015823335053869902
2024-11-01,0.0003833783389006751
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,-0.022552202779868913
2024-11-10,0.015433735111529456
2024-11-11,0.0229336706325991
2024-11-12,0.04116514123031845
2024-11-13,-0.004563385566399791
2024-11-14,0.00907369805345648
2024-11-15,0.00518461834647721
2024-11-16,0.001250580919247124
2024-11-17,-0.003698793826024449
2024-11-18,0.006450884267914736
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.003150222373875522
2024-11-25,0.01156771542050472
2024-11-26,0.006805402667155347
2024-11-27,0.00016565387022526856
2024-11-28,0.003198345956594739
2024-11-29,0.0
2024-11-30,-0.0012474932712112086
2024-12-01,0.013598796398489155
2024-12-02,-0.0003351977532012329
2024-12-03,-0.014041715477401295
2024-12-04,-0.009650195832561437
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.003779822504305086
2024-12-13,-0.005777030420784257
2024-12-14,0.01034929312312216
2024-12-15,-0.007451782934623674
2024-12-16,-0.001988451325000695
2024-12-17,0.03784983456004509
2024-12-18,0.0
2024-12-19,0.001978125891811233
2024-12-20,-0.03521825336301099
2024-12-21,0.00291574991860033
2024-12-22,0.014406149666586376
2024-12-23,-0.01885481550382484
2024-12-24,-0.06756723283330424
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
