,ret
2024-02-07,-0.006972470424725152
2024-02-08,0.006647045848386934
2024-02-09,0.0015588109638391412
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,-0.0005194088777195072
2024-02-24,0.0031051767626488758
2024-02-25,-0.0019951670077028583
2024-02-26,0.004019516241356991
2024-02-27,0.007484119457250138
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.004068121646351175
2024-03-05,-0.0017726554210539813
2024-03-06,0.00032097393639207716
2024-03-07,-0.0014069830063985211
2024-03-08,0.0015671762039832782
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.004374432783802895
2024-03-16,-0.006067334152655257
2024-03-17,0.010740905041626947
2024-03-18,0.022083814756013398
2024-03-19,-0.0008099735977303846
2024-03-20,-0.00013200838760374367
2024-03-21,-0.0014343156978502414
2024-03-22,0.0005338305818540778
2024-03-23,-0.009670264497335435
2024-03-24,0.008027786831173334
2024-03-25,-0.004510748871059733
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,-0.0007705028974539507
2024-04-07,0.005108573457108356
2024-04-08,0.00469802502827843
2024-04-09,0.009511549289787702
2024-04-10,0.00270998952783863
2024-04-11,0.0002505677288120456
2024-04-12,0.018824915374983986
2024-04-13,0.005941831490820837
2024-04-14,-0.004980348190840478
2024-04-15,0.007219298584819622
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.000990721881084733
2024-05-20,0.004767735058016642
2024-05-21,-0.0009884273527566156
2024-05-22,0.0038641516759398975
2024-05-23,0.0033663585671728224
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0029633959419406164
2024-06-03,0.005221089134133994
2024-06-04,0.0010730545053843077
2024-06-05,0.0059258384126086305
2024-06-06,-0.0013649365548830117
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.007900907208758579
2024-06-21,0.005905519268856629
2024-06-22,-0.00372877039533126
2024-06-23,0.013103341626461873
2024-06-24,-0.007227850647834044
2024-06-25,0.004692220447213069
2024-06-26,0.0062203761724144435
2024-06-27,0.00010678896691351802
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.005384840502305366
2024-08-30,0.0010405472182790643
2024-08-31,0.00030806404799799125
2024-09-01,0.007604990669537903
2024-09-02,0.0006802515341299831
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0009712844154987632
2024-09-10,-0.0029822776182444333
2024-09-11,0.005662494341655666
2024-09-12,0.0005600238146226122
2024-09-13,-0.00043789071178113037
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.000449065938767923
2024-09-19,-0.0007635574659707878
2024-09-20,0.003840475260603826
2024-09-21,0.007583733630034395
2024-09-22,0.005144935821967289
2024-09-23,-0.00745892642607715
2024-09-24,0.005776642685707545
2024-09-25,0.003606649004818774
2024-09-26,0.01190889893629632
2024-09-27,0.0005030926961870907
2024-09-28,0.0
2024-09-29,0.004621412428854166
2024-09-30,0.0013372249562184635
2024-10-01,0.0084921796215367
2024-10-02,-0.0022332357898441346
2024-10-03,0.0019764078058746026
2024-10-04,-0.0030891599128450853
2024-10-05,0.01033261822806919
2024-10-06,-0.0016572050240865055
2024-10-07,-0.0026953598544113833
2024-10-08,-0.0006256612215754798
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.005301468240648477
2024-10-25,0.0053875911615726135
2024-10-26,0.011894734933902473
2024-10-27,0.008224806875707147
2024-10-28,0.02061974300702074
2024-10-29,-0.010100607363961456
2024-10-30,0.005934265496537305
2024-10-31,0.008061993355684027
2024-11-01,0.0001961764310711711
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,-0.01127610138993429
2024-11-10,0.007628858981183262
2024-11-11,0.011434727942172263
2024-11-12,0.020699887920567317
2024-11-13,-0.0023584374631501204
2024-11-14,0.004626269828773566
2024-11-15,0.00260965202678487
2024-11-16,0.0006245826412329958
2024-11-17,-0.0018484591134402262
2024-11-18,0.003217830395985777
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.001575111186937761
2024-11-25,0.0057929536021941175
2024-11-26,0.003427619876755994
2024-11-27,8.37143479572866e-05
2024-11-28,0.0016164390436157472
2024-11-29,0.0
2024-11-30,-0.0006237466356052712
2024-12-01,0.006795154450470298
2024-12-02,-0.0001686261518769605
2024-12-03,-0.0070627143209036625
2024-12-04,-0.004819747858414547
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.001889911252152432
2024-12-13,-0.0028768713844450344
2024-12-14,0.005163158641304566
2024-12-15,-0.003717260791519683
2024-12-16,-0.0009714905790345618
2024-12-17,0.018869190252933876
2024-12-18,0.0
2024-12-19,0.0009890629459052835
2024-12-20,-0.017642463764329097
2024-12-21,0.0014167578877946063
2024-12-22,0.00712806137471067
2024-12-23,-0.009455295395734642
2024-12-24,-0.033455445153186325
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
