,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-09-08 00:00:00+00:00,-0.000145444,0.999855,0.00144136,0.00144136,0.00274381,0.00201786,6.45717e-07,8.07146e-08,1.19609e-07,0.000111586,-0.00025616,-0.00025616,0,0.791667,0,0.00578785
2023-09-09 00:00:00+00:00,0.000260033,1.00011,0.00454611,0.00454611,0.00950694,0.00416257,1.332e-06,1.665e-07,2.58392e-07,0.000211196,5.06503e-05,5.06503e-05,0,1,0,0.00646216
2023-09-10 00:00:00+00:00,0.00110761,1.00122,0.00923359,0.00335488,0.00597311,0.00428402,1.37097e-06,1.71371e-07,2.27248e-07,0.000356587,0.000752364,0.000700741,5.16232e-05,2.375,0,0.00640783
2023-09-11 00:00:00+00:00,-0.000284173,1.00094,0.0151065,0.00631103,0.0107075,0.00953221,3.04938e-06,3.81172e-07,7.80144e-07,0.000197313,-0.000477003,-0.00078701,0.000299647,4,0,0.00780782
2023-09-12 00:00:00+00:00,0.00128491,1.00222,0.0143581,0.00543848,0.00748228,0.00208959,6.68765e-07,8.35956e-08,1.03326e-07,0.000398243,0.000886848,0.00101899,-0.000132142,4,0,0.00699635
2023-09-13 00:00:00+00:00,0.00106372,1.00329,0.0127124,0.00195335,0.00285727,0.00432865,1.38511e-06,1.73139e-07,1.7068e-07,0.000486625,0.000578816,0.000558685,2.0131e-05,4,0,0.00674914
2023-09-14 00:00:00+00:00,0.00145853,1.00475,0.0174832,-0.000528841,0.0010007,0.00418797,1.34039e-06,1.67549e-07,1.26964e-07,0.000582492,0.000877344,0.000740925,0.000136419,4,0,0.00883486
2023-09-15 00:00:00+00:00,0.00318782,1.00796,0.0366305,-0.00680226,-0.00333951,0.0284993,9.11987e-06,1.13998e-06,1.00795e-06,0.000838961,0.00235609,0.00325686,-0.000900768,4.91667,0,0.0115739
2023-09-16 00:00:00+00:00,0.00159458,1.00956,0.0571922,-0.0210903,-0.00744956,0.032129,1.02811e-05,1.3118e-06,1.56271e-06,0.00088401,0.000725526,-0.000281409,0.00100693,5.85417,0,0.0139129
2023-09-17 00:00:00+00:00,-0.00414575,1.00538,0.0874979,-0.0318851,-0.0111861,0.0368633,1.17928e-05,3.01978e-06,1.73681e-06,0.000748142,-0.00488335,-0.00551532,0.000631963,7.10417,0,0.015824
2023-09-18 00:00:00+00:00,0.000841359,1.00622,0.118276,-0.0329574,-0.0021898,0.024188,7.73941e-06,8.54308e-06,1.91408e-06,0.000400654,0.000461944,0.00186649,-0.00140455,9,0,0.0163255
2023-09-19 00:00:00+00:00,0.00910953,1.01539,0.445764,0.0029629,0.0163442,0.363972,0.000116483,5.1305e-05,4.5207e-05,0.000372602,0.00891788,0.0138375,-0.00491958,14.8542,0,0.0329387
2023-09-20 00:00:00+00:00,0.00599743,1.02148,0.570463,0.0439709,0.0377548,0.198249,6.34344e-05,3.25969e-05,6.56021e-06,0.000403924,0.00568989,0.00113442,0.00455548,16.3333,0,0.0349189
2023-09-21 00:00:00+00:00,-0.00819997,1.0131,0.783702,0.0899377,0.0510256,0.21558,6.8962e-05,2.56617e-05,7.98577e-06,0.000219425,-0.00832417,-0.017306,0.00898181,19.1042,0,0.0362384
2023-09-22 00:00:00+00:00,-0.0181985,0.994667,0.81164,0.073194,0.0308486,0.163782,5.32618e-05,1.39475e-05,1.11517e-05,0.000162161,-0.0184232,0.00056253,-0.0189857,22.375,1,0.0169099
2023-09-23 00:00:00+00:00,0.00272504,0.997377,0.721076,0.0638927,0.03325,0.0374822,1.19964e-05,3.22052e-06,1.57442e-06,0.000128265,0.00261356,0.000148868,0.00246469,22.75,0,0.0139846
2023-09-24 00:00:00+00:00,-0.000708358,0.996671,0.69814,0.0522785,0.0235939,0.0651153,2.08227e-05,6.40921e-06,2.72214e-06,9.66348e-05,-0.000768944,-0.0065609,0.00579195,24,0,0.0138817
2023-09-25 00:00:00+00:00,0.00670485,1.00335,0.700602,0.0448323,0.0141161,0.0798803,2.55721e-05,1.79885e-05,4.18006e-06,0.000120216,0.00661809,0.0119764,-0.00535827,24.9583,0,0.0147902
2023-09-26 00:00:00+00:00,0.0105227,1.01391,0.711704,0.0397577,0.0160484,0.0865949,2.77482e-05,7.93874e-06,5.49673e-06,0.000335921,0.0101866,0.00807416,0.00211247,25.3125,0,0.0158338
2023-09-27 00:00:00+00:00,0.0077162,1.02173,0.678626,0.026778,0.0124976,0.0263281,8.4318e-06,1.55297e-06,1.01479e-06,0.000494276,0.00721445,0.00756556,-0.000351112,26,0,0.0162368
2023-09-28 00:00:00+00:00,-0.00646222,1.01513,0.66267,0.0393238,0.0330911,0.0815745,2.60919e-05,1.20199e-05,2.81858e-06,0.000168246,-0.0065994,0.00489854,-0.0114979,26,0,0.0170008
2023-09-29 00:00:00+00:00,-0.00834652,1.00666,0.818909,0.0222585,0.0360169,0.372603,0.000119248,4.50557e-05,2.66429e-05,0.000155066,-0.00831834,0.00216978,-0.0104881,27.7708,0,0.0330965
2023-09-30 00:00:00+00:00,0.00481345,1.0115,0.784471,0.0260928,0.0221491,0.321539,0.000102876,2.22168e-05,9.78279e-06,0.000371728,0.00457938,0.00634845,-0.00176907,29.875,0,0.0304201
2023-10-01 00:00:00+00:00,-0.0226008,0.988644,0.842182,-0.00851803,0.00873374,0.427282,0.000146237,3.67953e-05,2.99058e-05,4.64928e-05,-0.0226444,0.0115374,-0.0341818,29.4167,1,0.0302675
2023-10-02 00:00:00+00:00,0.003028,0.991638,0.941128,-0.0215741,-0.0147423,0.412794,0.000132141,1.84124e-05,4.95712e-05,7.42834e-05,0.00315998,-0.0160993,0.0191057,28.25,0,0.0271239
2023-10-03 00:00:00+00:00,-0.0052739,0.986408,1.01246,-0.020312,-0.0199172,0.267234,8.55257e-05,2.07701e-05,1.18114e-05,-3.40534e-05,-0.00512316,-0.0103401,0.00521699,29,0,0.0254372
2023-10-04 00:00:00+00:00,-0.00578929,0.980697,1.05949,-0.0198554,-0.00216153,0.276837,9.67353e-05,2.21243e-05,1.5956e-05,-3.62943e-05,-0.00562647,-0.00478279,-0.000843684,28.3542,1,0.0244375
2023-10-05 00:00:00+00:00,0.00404244,0.984662,1.05993,-0.0156677,-0.00755247,0.123035,3.93725e-05,6.95151e-06,4.76642e-06,-0.000105814,0.00420035,-0.00740932,0.0116097,28.6042,0,0.0227511
2023-10-06 00:00:00+00:00,-0.00621825,0.978539,1.15578,-0.0133515,-0.0215917,0.218635,6.99547e-05,9.01744e-06,5.64356e-06,-0.000151768,-0.00599299,0.0102696,-0.0162626,29,0,0.0254013
2023-10-07 00:00:00+00:00,0.000212733,0.978747,1.20415,-0.000773146,-0.0200271,0.0695468,2.22576e-05,2.7822e-06,2.15491e-06,-9.19228e-05,0.000340736,-0.00541075,0.00575148,29,0,0.0230176
2023-10-08 00:00:00+00:00,-0.00308665,0.975726,1.20253,-0.00337577,-0.0191665,0.0457776,1.46467e-05,2.60335e-06,9.88249e-07,-3.17088e-05,-0.00303392,-0.00606465,0.00303073,29,0,0.0214189
2023-10-09 00:00:00+00:00,0.00275443,0.978414,1.12644,0.0243768,0.000357055,0.161872,5.18113e-05,8.82034e-06,8.67188e-06,1.66167e-05,0.0028109,-0.0205321,0.0234234,28.8958,0,0.0198887
2023-10-10 00:00:00+00:00,-0.00393397,0.974565,1.11756,0.0149052,-0.0103319,0.0331557,1.06067e-05,1.32583e-06,1.40473e-06,0.000267995,-0.00418911,-0.00708007,0.00289096,29,0,0.0198821
2023-10-11 00:00:00+00:00,-0.00551228,0.969192,1.12957,0.0281068,0.00221823,0.0234245,7.49671e-06,9.37089e-07,7.88306e-07,8.64681e-05,-0.00559635,-0.00790888,0.00231253,29,0,0.0168955
2023-10-12 00:00:00+00:00,-0.0036932,0.965613,1.10762,0.0146931,0.00145538,0.0628373,2.01051e-05,4.1485e-06,1.42893e-06,1.75307e-05,-0.00368494,-0.00787442,0.00418948,29,0,0.0107998
2023-10-13 00:00:00+00:00,-0.000602787,0.965031,1.07044,0.00248508,0.00244857,0.0586103,1.87527e-05,2.34409e-06,1.76292e-06,3.80053e-05,-0.00061374,0.00406413,-0.00467787,29,0,0.00903388
2023-10-14 00:00:00+00:00,-0.00247182,0.962646,1.09311,-0.0201452,-0.00938528,0.060237,1.92677e-05,2.40846e-06,1.41656e-06,8.03998e-05,-0.00252838,0.00172131,-0.00424969,29,0,0.00952231
2023-10-15 00:00:00+00:00,-0.00414903,0.958652,1.10025,-0.0350961,-0.0208746,0.0357868,1.41525e-05,2.42837e-06,3.58631e-06,6.29657e-05,-0.00419242,0.000870552,-0.00506297,29,1,0.00379673
2023-10-16 00:00:00+00:00,-0.00332918,0.95546,0.932018,-0.0406067,-0.0398948,0.223021,7.12435e-05,4.69628e-05,3.05933e-05,3.20544e-05,-0.00320318,0.00904652,-0.0123116,27.2292,0,0.00269018
2023-10-17 00:00:00+00:00,-0.000267724,0.955204,0.889538,-0.00445562,-0.0171937,0.0963445,3.08462e-05,1.12183e-05,5.43722e-06,-1.02008e-07,-0.000216026,-0.0100881,0.0098721,28,0,0.00390402
2023-10-18 00:00:00+00:00,-0.00149272,0.953778,0.833369,0.00524478,-0.00540464,0.0932175,2.98288e-05,1.02141e-05,3.32125e-06,5.52503e-06,-0.00145209,-0.00516548,0.00371338,28,0,0.00972421
2023-10-19 00:00:00+00:00,0.0045532,0.958121,0.839373,0.0166195,0.000303134,0.0492983,1.57852e-05,4.73478e-06,2.29148e-06,-2.25267e-05,0.00459842,0.00548238,-0.000895245,27.7917,0,0.0140859
2023-10-20 00:00:00+00:00,0.00198772,0.960026,0.821515,0.00890236,-0.00870457,0.0905839,2.89968e-05,9.76218e-06,4.09309e-06,-3.6949e-05,0.00207069,0.010955,-0.00888427,28,0,0.0132125
2023-10-21 00:00:00+00:00,0.00295728,0.962865,0.799516,0.0135292,-0.00804661,0.0451606,1.44533e-05,8.34017e-06,2.32203e-06,-1.99149e-05,0.00300455,0.0141587,-0.0111542,28,0,0.0138891
2023-10-22 00:00:00+00:00,-5.23763e-05,0.962814,0.791222,0.0113927,-0.0153075,0.0589477,2.09106e-05,6.13107e-06,3.07572e-06,-1.88176e-05,1.92686e-06,0.00831202,-0.00831009,28.3333,1,0.0119515
2023-10-23 00:00:00+00:00,0.002966,0.96567,0.673611,0.0302459,0.0121654,0.223755,7.20244e-05,3.86581e-05,2.36827e-05,-6.22209e-05,0.00316528,0.0217673,-0.0184041,26.8333,1,0.00974294
2023-10-24 00:00:00+00:00,-0.00105951,0.964647,0.548496,0.0269855,0.00674403,0.299504,0.00010853,2.15466e-05,2.01776e-05,0.000210176,-0.0011109,0.00393314,-0.00499281,27.375,2,0.0111288
2023-10-25 00:00:00+00:00,0.00259733,0.967152,0.504441,0.0141343,0.000710874,0.080382,2.57234e-05,3.21542e-06,5.381e-06,0.00105705,0.00157841,0.00857029,-0.00699188,28.4792,0,0.00767551
2023-10-26 00:00:00+00:00,0.00238385,0.969458,0.408912,0.00748673,0.00195663,0.082288,2.83031e-05,3.94831e-06,5.39502e-06,0.000708314,0.00171712,0.00270747,-0.000990351,28.25,1,0.00794268
2023-10-27 00:00:00+00:00,-0.00289458,0.966652,0.380049,0.00455078,0.000294088,0.0368888,1.17973e-05,2.40426e-06,1.82535e-06,0.000213097,-0.00309217,-0.00559045,0.00249829,29,0,0.00831091
2023-10-28 00:00:00+00:00,-0.00211667,0.964606,0.373275,0.00212568,0.00308228,0.0174115,5.57166e-06,6.96457e-07,6.51764e-07,5.34039e-05,-0.00216262,0.00215977,-0.00432239,29,0,0.0057323
2023-10-29 00:00:00+00:00,4.09658e-05,0.964645,0.357626,-0.0018221,0.00326347,0.022735,7.27434e-06,9.09292e-07,7.82945e-07,8.0797e-05,-2.82767e-05,0.00264185,-0.00267013,29,0,0.00449355
2023-10-30 00:00:00+00:00,0.00326632,0.967796,0.322402,0.00260238,0.00625363,0.046802,1.4975e-05,1.87187e-06,3.07409e-06,0.000246338,0.00303703,0.0046809,-0.00174063,26.5625,0,0.00504699
2023-10-31 00:00:00+00:00,5.515e-05,0.967849,0.289225,0.00153175,0.000883426,0.0447668,1.43389e-05,1.79236e-06,1.29497e-06,0.000185116,-0.000110371,-0.00109512,0.00098475,27,0,0.00412646
2023-11-01 00:00:00+00:00,0.000611038,0.968441,0.270533,0.00202268,0.000419452,0.00417185,1.33465e-06,1.66832e-07,7.91516e-08,3.32552e-05,0.000581659,0.0047435,-0.00416184,27,0,0.000982838
2023-11-02 00:00:00+00:00,0.000163869,0.968599,0.275421,0.00317043,0.00289224,0.0265246,8.48678e-06,1.53759e-06,8.52824e-07,5.18144e-05,0.000126463,-0.00198488,0.00211134,27,0,0.00324625
2023-11-03 00:00:00+00:00,0.00061365,0.969194,0.251824,-0.00364633,-0.00142465,0.0272256,8.71594e-06,2.67729e-06,8.54924e-07,1.09044e-05,0.000616623,0.00228146,-0.00166484,27,0,0.0053586
2023-11-04 00:00:00+00:00,-0.00260848,0.966666,0.240745,-0.00466908,-0.00347291,0.0163081,5.21648e-06,1.88324e-06,9.8137e-07,1.18018e-05,-0.00261423,0.00210722,-0.00472145,27,0,0.00574184
2023-11-05 00:00:00+00:00,0.00259223,0.969172,0.235422,-0.000888405,0.00181331,0.0101251,3.23953e-06,1.4075e-06,1.80941e-07,8.74403e-06,0.00258611,0.00295985,-0.000373738,27,0,0.00723598
2023-11-06 00:00:00+00:00,0.00317435,0.972248,0.236624,0.0114694,0.00867281,0.098317,3.42075e-05,1.097e-05,4.49129e-06,1.65189e-05,0.00320445,0.00640659,-0.00319661,26.5417,1,0.010212
2023-11-07 00:00:00+00:00,-0.00257474,0.969745,0.244695,0.0128855,0.00726119,0.0229904,7.35604e-06,1.07742e-06,4.15358e-07,9.36836e-05,-0.00266171,-0.00348479,0.000823083,26.6667,0,0.0075421
2023-11-08 00:00:00+00:00,-0.00202138,0.967784,0.229921,0.014821,0.0126926,0.0579355,2.41898e-05,1.43767e-05,6.20756e-06,0.000255571,-0.0022321,0.00361228,-0.00584438,25.7708,2,0.00292742
2023-11-09 00:00:00+00:00,0.000345177,0.968119,0.197691,0.00577966,0.00441183,0.0246229,8.1642e-06,5.87826e-06,1.03584e-06,0.000205505,0.000157401,-0.000152073,0.000309474,24.9792,1,0.000394151
2023-11-10 00:00:00+00:00,-0.00490308,0.963372,0.190279,-0.00105537,0.00100132,0.0220061,8.01302e-06,6.42383e-06,7.22726e-07,-3.98249e-06,-0.00489443,0.000799317,-0.00569375,24.375,1,0
2023-11-11 00:00:00+00:00,-0.00114746,0.962266,0.183985,-0.000738088,0.00471455,0.00970208,3.10389e-06,3.87986e-07,8.28664e-07,-7.64606e-06,-0.00113429,-0.000263661,-0.000870631,24,0,0
2023-11-12 00:00:00+00:00,0.00379288,0.965916,0.182532,0.000873972,0.00820478,0.00509639,1.63132e-06,2.03914e-07,2.2351e-07,-2.95688e-05,0.00381841,0.00324426,0.000574145,24,0,0
2023-11-13 00:00:00+00:00,-0.00047718,0.965455,0.112754,0.0100401,0.0139934,0.0901777,3.07012e-05,1.98795e-05,9.00816e-06,-1.37374e-05,-0.000402872,-0.00170462,0.00148114,21.4792,1,0
2023-11-14 00:00:00+00:00,-2.39296e-06,0.965453,0.0904693,0.00672217,0.0111563,0,0,0,0,-6.37203e-07,-1.29823e-06,-0.000648017,0.000646719,21,0,0
2023-11-15 00:00:00+00:00,0.000632374,0.966063,0.0909884,0.00615764,0.0111008,0.00215241,6.88819e-07,8.61024e-08,6.53876e-08,-2.32766e-06,0.000635527,0.00291428,-0.00227876,21,0,0
2023-11-16 00:00:00+00:00,0.00115885,0.967183,0.0883739,0.00395917,0.00728567,0.0192606,6.16369e-06,1.58891e-06,6.76911e-07,-1.29278e-05,0.00118019,-0.000787547,0.00196774,22.5208,0,0
2023-11-17 00:00:00+00:00,0.000301681,0.967475,0.0812591,0.00232774,0.00437694,0.00243366,7.78935e-07,1.13022e-06,7.56983e-08,-2.48634e-06,0.000306421,0.000193692,0.000112729,24,0,0
2023-11-18 00:00:00+00:00,4.02203e-05,0.967514,0.079086,0.00139435,0.00344092,0,0,0,0,-5.82321e-07,4.09467e-05,-0.000413798,0.000454745,24,0,0
2023-11-19 00:00:00+00:00,-0.000893001,0.96665,0.0800863,0.000677461,0.00252582,0,0,0,0,-1.0484e-06,-0.000892232,0.000659034,-0.00155127,24,0,0
2023-11-20 00:00:00+00:00,-0.000387217,0.966275,0.0819083,0.000103843,0.00151529,0.00029117,9.31681e-08,1.11552e-07,3.68934e-09,-1.57135e-06,-0.000385289,-0.000843848,0.000458044,23,0,0
2023-11-21 00:00:00+00:00,-0.000595181,0.9657,0.0778802,0.0013495,0.00427501,0.0118637,4.41136e-06,7.97531e-06,4.67289e-07,-8.49535e-07,-0.000581516,-0.00279549,0.00221382,22.5,1,0
2023-11-22 00:00:00+00:00,0.000122732,0.965819,0.0773894,-0.00328327,-0.000228257,0.00202949,6.4941e-07,8.11762e-08,8.29232e-09,-6.11316e-06,0.000129658,0.00245263,-0.00232298,22,0,0
2023-11-23 00:00:00+00:00,-0.000621072,0.965219,0.0786641,-0.00231428,0.000970951,0.0043253,1.38425e-06,1.73031e-07,1.62163e-07,-2.37208e-06,-0.000616971,0.000285635,-0.000902606,22,0,0
2023-11-24 00:00:00+00:00,-0.000383538,0.964849,0.0803329,-0.00260873,0.000799938,0.00215903,6.90807e-07,8.63508e-08,1.9176e-07,1.25745e-06,-0.000383726,0.000511068,-0.000894794,22,0,0
2023-11-25 00:00:00+00:00,-0.000519636,0.964347,0.075411,0.00294723,0.0069852,0.00616943,3.08441e-06,6.16882e-07,1.07385e-06,1.40951e-06,-0.00051631,0.000503501,-0.00101981,21.0625,1,0
2023-11-26 00:00:00+00:00,-0.000152841,0.9642,0.074686,0.00308259,0.00714365,0,0,0,0,1.09261e-06,-0.000153892,-0.000572593,0.000418701,21,0,0
2023-11-27 00:00:00+00:00,7.66735e-06,0.964207,0.0718966,0.00419276,0.00800989,0.00108203,3.46246e-07,4.40817e-07,3.31911e-08,-1.25214e-06,9.85464e-06,-0.000749192,0.000758972,19,0,0
2023-11-28 00:00:00+00:00,-7.47387e-05,0.964135,0.071847,0.00411105,0.00809432,0,0,0,0,-1.05209e-06,-7.36227e-05,0.000449995,-0.000523618,19,0,0
2023-11-29 00:00:00+00:00,-0.000216619,0.963926,0.0727323,0.00403757,0.00782086,0,0,0,0,-1.19278e-06,-0.000215378,-0.000273213,5.78352e-05,19,0,0
2023-11-30 00:00:00+00:00,0.000309043,0.964224,0.0723844,0.00411949,0.0075207,0,0,0,0,-1.26712e-06,0.000310314,0.000192628,0.000117685,19,0,0
2023-12-01 00:00:00+00:00,-4.80017e-05,0.964178,0.0736328,0.00432631,0.00790125,0,0,0,0,-2.0243e-07,-4.77194e-05,0.000702445,-0.000750165,19,0,0
2023-12-02 00:00:00+00:00,0.000659045,0.964813,0.0752399,0.00438496,0.00829881,0,0,0,0,-1.58901e-06,0.000660547,0.00179104,-0.00113049,19,0,0
2023-12-03 00:00:00+00:00,-0.000510318,0.964321,0.0764646,0.00446906,0.00820217,0,0,0,0,-2.58947e-06,-0.000507775,-0.000295665,-0.00021211,19,0,0
2023-12-04 00:00:00+00:00,0.000438445,0.964744,0.0658299,0.0114007,0.0120898,0.0167444,5.35751e-06,1.10627e-06,5.39262e-07,-5.69965e-06,0.000451498,0.00105312,-0.000582422,16,0,0.00154472
2023-12-05 00:00:00+00:00,0.000112352,0.964852,0.0588833,0.00946538,0.00880568,0.00781879,2.50169e-06,3.12711e-07,2.67971e-07,-3.17639e-06,0.000118807,0.000635549,-0.000516743,16,0,0.00479946
2023-12-06 00:00:00+00:00,0.00036485,0.965204,0.0557418,0.00415617,0.00420712,0.00202884,6.49197e-07,2.38072e-07,5.33582e-08,-1.92525e-06,0.000367949,7.50748e-05,0.000292874,16,0,0.00687446
2023-12-07 00:00:00+00:00,0.000803621,0.96598,0.0545588,0.00339216,0.00476372,0.00665547,2.12979e-06,2.66224e-07,3.32494e-07,-3.96243e-06,0.000810399,0.00188901,-0.00107861,16,0,0.00663929
2023-12-08 00:00:00+00:00,0.000340619,0.966309,0.0563975,-0.000143389,0.00363758,0.0124012,5.08968e-06,2.90264e-06,8.26818e-07,9.40997e-06,0.000340209,0.00182234,-0.00148213,15.5625,1,0.00694033
2023-12-09 00:00:00+00:00,5.84863e-05,0.966366,0.0534751,-0.00115505,0.00455622,0.00456611,1.46153e-06,1.82691e-07,1.88454e-07,1.04108e-05,5.03044e-05,0.00020846,-0.000158155,15,0,0.00540577
2023-12-10 00:00:00+00:00,0.000850438,0.967187,0.0531945,-0.00299599,0.00295127,0.00540329,1.8714e-06,2.63559e-07,2.37429e-07,1.39806e-05,0.000838579,0.000738712,9.98668e-05,15.4792,1,0.00568702
2023-12-11 00:00:00+00:00,-0.000135245,0.967057,0.0504831,-0.00225045,-0.00017991,0.00650216,2.08082e-06,2.60103e-07,3.97787e-07,3.09982e-06,-0.000135312,-0.00133015,0.00119484,16,0,0.00569174
2023-12-12 00:00:00+00:00,-0.000422799,0.966648,0.0510268,-0.00214768,-0.00116994,0,0,0,0,5.28781e-06,-0.00042794,0.000676914,-0.00110485,16,0,0.00561066
2023-12-13 00:00:00+00:00,0.000335994,0.966972,0.0507908,-0.00234932,-0.00175007,0,0,0,0,2.51321e-06,0.000333641,0.000694449,-0.000360808,16,0,0.0023316
2023-12-14 00:00:00+00:00,-0.000258828,0.966722,0.0525888,-0.00211519,-0.00120332,0,0,0,0,1.38962e-05,-0.00027259,9.96155e-05,-0.000372206,16,0,0.00245885
2023-12-15 00:00:00+00:00,1.41016e-05,0.966736,0.0518742,-0.00243277,-0.00204343,0,0,0,0,1.60928e-05,-1.8808e-06,-0.0015488,0.00154692,16,0,0.00326163
2023-12-16 00:00:00+00:00,-0.000147145,0.966594,0.0501749,-0.00129795,-0.00117755,0.00308267,1.5412e-06,2.81381e-06,1.92314e-07,8.28409e-06,-0.000150823,0.000606162,-0.000756985,15.6458,1,0.005057
2023-12-17 00:00:00+00:00,-0.000227284,0.966374,0.047743,0.000541412,0.000407832,0,0,0,0,3.59293e-06,-0.000230845,-0.00086765,0.000636804,15,0,0.00370556
2023-12-18 00:00:00+00:00,0.000593286,0.966947,0.0459962,0.000603818,0.00123836,0,0,0,0,8.16964e-07,0.000592371,0.000351458,0.000240913,15,0,0.00358533
2023-12-19 00:00:00+00:00,-0.000559177,0.966407,0.0484974,-0.000954428,-0.000438981,0.0020153,6.44901e-07,8.06126e-08,8.50673e-08,2.96542e-06,-0.000561426,-0.000795347,0.000233921,15.8125,0,0.00514943
2023-12-20 00:00:00+00:00,-0.000654282,0.965774,0.0493749,-0.00186726,-0.00149889,0,0,0,0,6.15377e-06,-0.000660526,0.000593153,-0.00125368,16,0,0.0055199
2023-12-21 00:00:00+00:00,0.000962501,0.966704,0.049783,-0.00113824,-0.000763975,0.0024694,7.90258e-07,9.87822e-08,3.59638e-08,4.60956e-06,0.00095848,0.00135584,-0.000397361,16,0,0.00676019
2023-12-22 00:00:00+00:00,0.00127882,0.96794,0.0467823,-0.00112434,0.0008025,0.0054162,1.81938e-06,5.94469e-07,1.71492e-07,1.29612e-06,0.00127963,0.00211218,-0.000832544,15.0625,1,0.00400894
2023-12-23 00:00:00+00:00,-0.000271545,0.967677,0.045586,-0.00231979,0.000403645,0,0,0,0,1.11453e-06,-0.000272587,-0.000372738,0.000100151,15,0,0.00278992
2023-12-24 00:00:00+00:00,9.27488e-05,0.967767,0.0483168,-0.00267971,0.000106612,0.00428762,1.37197e-06,6.20253e-07,7.10577e-08,6.43528e-06,8.84892e-05,-0.000408458,0.000496947,15.9583,0,0.00599502
